YEAR,MONTH,DATE,FISHING_SEASON,SITE,SEGMENT_START,SEGMENT_END,TRAPS,OBSERVER,NOTES
2016,3,3/2/16,2015-2016,AQUE,120 07.550,120 07.500,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.500,120 07.450,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.450,120 07.400,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.400,120 07.350,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.350,120 07.300,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.300,120 07.250,1,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.250,120 07.200,2,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.200,120 07.150,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.150,120 07.100,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.100,120 07.050,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.050,120 07.000,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 07.000,120 06.950,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 06.950,120 06.900,0,36,
2016,3,3/2/16,2015-2016,AQUE,120 06.900,120 06.850,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.700,119 49.650,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.650,119 49.600,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.600,119 49.550,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.550,119 49.500,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.500,119 49.450,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.450,119 49.400,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.400,119 49.350,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.350,119 49.300,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.300,119 49.250,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.250,119 49.200,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.200,119 49.150,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.150,119 49.100,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.100,119 49.050,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.050,119 49.000,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 49.000,119 48.950,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 48.950,119 48.900,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 48.900,119 48.850,1,36,
2016,3,3/2/16,2015-2016,GOLB,119 48.850,119 48.800,1,36,
2016,3,3/2/16,2015-2016,GOLB,119 48.800,119 48.750,1,36,
2016,3,3/2/16,2015-2016,GOLB,119 48.750,119 48.700,0,36,
2016,3,3/2/16,2015-2016,GOLB,119 48.700,119 48.650,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.950,119 44.900,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.900,119 44.850,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.850,119 44.800,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.800,119 44.750,1,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.750,119 44.700,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.700,119 44.650,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.650,119 44.600,1,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.600,119 44.550,1,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.550,119 44.500,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.500,119 44.450,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.450,119 44.400,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.400,119 44.350,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.350,119 44.300,0,36,
2016,3,3/2/16,2015-2016,ABUR,119 44.300,119 44.250,0,36,
2016,3,3/2/16,2015-2016,MOHK,119 44.250,119 44.200,0,36,
2016,3,3/2/16,2015-2016,MOHK,119 44.200,119 44.150,0,36,
2016,3,3/2/16,2015-2016,MOHK,119 44.150,119 44.100,0,36,
2016,3,3/2/16,2015-2016,MOHK,119 44.100,119 44.050,0,36,
2016,3,3/2/16,2015-2016,MOHK,119 44.050,119 44.000,1,36,
2016,3,3/2/16,2015-2016,MOHK,119 44.000,119 43.950,0,36,
2016,3,3/2/16,2015-2016,MOHK,119 43.950,119 43.900,0,36,
2016,3,3/2/16,2015-2016,MOHK,119 43.900,119 43.850,1,36,
2016,3,3/2/16,2015-2016,MOHK,119 43.850,119 43.800,2,36,
2016,3,3/2/16,2015-2016,MOHK,119 43.800,119 43.750,2,36,
2016,3,3/2/16,2015-2016,MOHK,119 43.750,119 43.700,0,36,
2016,3,3/2/16,2015-2016,MOHK,119 43.700,119 43.650,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 57.350,119 57.300,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 57.300,119 57.250,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 57.250,119 57.200,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 57.200,119 57.150,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 57.150,119 57.100,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 57.100,119 57.050,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 57.050,119 57.000,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 57.000,119 56.950,0,36,
2016,3,3/2/16,2015-2016,NAPL,119 56.950,119 56.900,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.700,119 52.650,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.650,119 52.600,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.600,119 52.550,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.550,119 52.500,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.500,119 52.450,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.450,119 52.400,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.400,119 52.350,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.350,119 52.300,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.300,119 52.250,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.250,119 52.200,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.200,119 52.150,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.150,119 52.100,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.100,119 52.050,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.050,119 52.000,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 52.000,119 51.950,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.950,119 51.900,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.900,119 51.850,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.850,119 51.800,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.800,119 51.750,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.750,119 51.700,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.700,119 51.650,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.650,119 51.600,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.600,119 51.550,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.550,119 51.500,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.500,119 51.450,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.450,119 51.400,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.400,119 51.350,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.350,119 51.300,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.300,119 51.250,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.250,119 51.200,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.200,119 51.150,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.150,119 51.100,0,36,
2016,3,3/2/16,2015-2016,IVEE,119 51.100,119 51.050,0,36,
2016,10,10/5/16,2016-2017,AHND,120 08.950,120 08.900,2,36,
2016,10,10/5/16,2016-2017,AHND,120 08.900,120 08.850,2,36,
2016,10,10/5/16,2016-2017,AHND,120 08.850,120 08.800,2,36,
2016,10,10/5/16,2016-2017,AHND,120 08.800,120 08.750,0,36,
2016,10,10/5/16,2016-2017,AHND,120 08.750,120 08.700,0,36,
2016,10,10/5/16,2016-2017,AHND,120 08.700,120 08.650,0,36,
2016,10,10/5/16,2016-2017,AHND,120 08.650,120 08.600,0,36,
2016,10,10/5/16,2016-2017,AHND,120 08.600,120 08.550,0,36,
2016,10,10/5/16,2016-2017,AHND,120 08.550,120 08.500,2,36,
2016,10,10/5/16,2016-2017,AHND,120 08.500,120 08.450,4,36,
2016,10,10/5/16,2016-2017,AHND,120 08.450,120 08.400,2,36,
2016,10,10/5/16,2016-2017,AHND,120 08.400,120 08.350,2,36,
2016,10,10/5/16,2016-2017,AHND,120 08.350,120 08.300,2,36,
2016,10,10/5/16,2016-2017,AHND,120 08.300,120 08.250,3,36,
2016,10,10/5/16,2016-2017,AHND,120 08.250,120 08.200,2,36,
2016,10,10/5/16,2016-2017,AHND to AQUE,120 08.200,120 08.150,3,36,
2016,10,10/5/16,2016-2017,AHND to AQUE,120 08.150,120 08.100,0,36,
2016,10,10/5/16,2016-2017,AHND to AQUE,120 08.100,120 08.050,0,36,
2016,10,10/5/16,2016-2017,AHND to AQUE,120 08.050,120 08.000,2,36,
2016,10,10/5/16,2016-2017,AHND to AQUE,120 08.000,120 07.950,4,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.950,120 07.900,0,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.900,120 07.850,1,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.850,120 07.800,7,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.800,120 07.750,2,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.750,120 07.700,5,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.700,120 07.650,9,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.650,120 07.600,9,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.600,120 07.550,13,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.550,120 07.500,8,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.500,120 07.450,12,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.450,120 07.400,9,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.400,120 07.350,12,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.350,120 07.300,9,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.300,120 07.250,10,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.250,120 07.200,5,36,5
2016,10,10/5/16,2016-2017,AQUE,120 07.200,120 07.150,6,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.150,120 07.100,9,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.100,120 07.050,11,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.050,120 07.000,9,36,
2016,10,10/5/16,2016-2017,AQUE,120 07.000,120 06.950,7,36,
2016,10,10/5/16,2016-2017,AQUE,120 06.950,120 06.900,7,36,
2016,10,10/5/16,2016-2017,AQUE,120 06.900,120 06.850,6,36,
2016,10,10/5/16,2016-2017,NAPL,119 57.350,119 57.300,0,36,
2016,10,10/5/16,2016-2017,NAPL,119 57.300,119 57.250,0,36,
2016,10,10/5/16,2016-2017,NAPL,119 57.250,119 57.200,0,36,
2016,10,10/5/16,2016-2017,NAPL,119 57.200,119 57.150,0,36,
2016,10,10/5/16,2016-2017,NAPL,119 57.150,119 57.100,0,36,
2016,10,10/5/16,2016-2017,NAPL,119 57.100,119 57.050,0,36,
2016,10,10/5/16,2016-2017,NAPL,119 57.050,119 57.000,0,36,
2016,10,10/5/16,2016-2017,NAPL,119 57.000,119 56.950,0,36,
2016,10,10/5/16,2016-2017,NAPL,119 56.950,119 56.900,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.700,119 52.650,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.650,119 52.600,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.600,119 52.550,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.550,119 52.500,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.500,119 52.450,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.450,119 52.400,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.400,119 52.350,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.350,119 52.300,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.300,119 52.250,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.250,119 52.200,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.200,119 52.150,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.150,119 52.100,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.100,119 52.050,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.050,119 52.000,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 52.000,119 51.950,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.950,119 51.900,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.900,119 51.850,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.850,119 51.800,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.800,119 51.750,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.750,119 51.700,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.700,119 51.650,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.650,119 51.600,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.600,119 51.550,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.550,119 51.500,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.500,119 51.450,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.450,119 51.400,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.400,119 51.350,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.350,119 51.300,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.300,119 51.250,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.250,119 51.200,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.200,119 51.150,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.150,119 51.100,0,36,
2016,10,10/5/16,2016-2017,IVEE,119 51.100,119 51.050,0,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.700,119 49.650,0,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.650,119 49.600,0,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.600,119 49.550,0,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.550,119 49.500,0,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.500,119 49.450,6,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.450,119 49.400,4,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.400,119 49.350,10,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.350,119 49.300,10,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.300,119 49.250,11,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.250,119 49.200,5,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.200,119 49.150,7,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.150,119 49.100,12,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.100,119 49.050,10,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.050,119 49.000,12,36,
2016,10,10/5/16,2016-2017,GOLB,119 49.000,119 48.950,9,36,
2016,10,10/5/16,2016-2017,GOLB,119 48.950,119 48.900,11,36,
2016,10,10/5/16,2016-2017,GOLB,119 48.900,119 48.850,8,36,
2016,10,10/5/16,2016-2017,GOLB,119 48.850,119 48.800,7,36,
2016,10,10/5/16,2016-2017,GOLB,119 48.800,119 48.750,9,36,
2016,10,10/5/16,2016-2017,GOLB,119 48.750,119 48.700,13,36,
2016,10,10/5/16,2016-2017,GOLB,119 48.700,119 48.650,7,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.950,119 44.900,7,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.900,119 44.850,12,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.850,119 44.800,8,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.800,119 44.750,8,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.750,119 44.700,4,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.700,119 44.650,4,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.650,119 44.600,2,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.600,119 44.550,0,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.550,119 44.500,4,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.500,119 44.450,5,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.450,119 44.400,6,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.400,119 44.350,6,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.350,119 44.300,8,36,
2016,10,10/5/16,2016-2017,ABUR,119 44.300,119 44.250,12,36,
2016,10,10/5/16,2016-2017,MOHK,119 44.250,119 44.200,10,36,
2016,10,10/5/16,2016-2017,MOHK,119 44.200,119 44.150,13,36,
2016,10,10/5/16,2016-2017,MOHK,119 44.150,119 44.100,12,36,
2016,10,10/5/16,2016-2017,MOHK,119 44.100,119 44.050,13,36,
2016,10,10/5/16,2016-2017,MOHK,119 44.050,119 44.000,9,36,
2016,10,10/5/16,2016-2017,MOHK,119 44.000,119 43.950,8,36,
2016,10,10/5/16,2016-2017,MOHK,119 43.950,119 43.900,6,36,
2016,10,10/5/16,2016-2017,MOHK,119 43.900,119 43.850,8,36,
2016,10,10/5/16,2016-2017,MOHK,119 43.850,119 43.800,10,36,
2016,10,10/5/16,2016-2017,MOHK,119 43.800,119 43.750,18,36,
2016,10,10/5/16,2016-2017,MOHK,119 43.750,119 43.700,13,36,
2016,10,10/5/16,2016-2017,MOHK,119 43.700,119 43.650,6,36,
2016,10,10/5/16,2016-2017,CARP,119 32.900,119 32.850,14,36,
2016,10,10/5/16,2016-2017,CARP,119 32.850,119 32.800,11,36,
2016,10,10/5/16,2016-2017,CARP,119 32.800,119 32.750,14,36,
2016,10,10/5/16,2016-2017,CARP,119 32.750,119 32.700,12,36,
2016,10,10/5/16,2016-2017,CARP,119 32.700,119 32.650,17,36,
2016,10,10/5/16,2016-2017,CARP,119 32.650,119 32.600,17,36,
2016,10,10/5/16,2016-2017,CARP,119 32.600,119 32.550,12,36,
2016,10,10/5/16,2016-2017,CARP,119 32.550,119 32.500,10,36,
2016,10,10/5/16,2016-2017,CARP,119 32.500,119 32.450,13,36,
2016,10,10/5/16,2016-2017,CARP,119 32.450,119 32.400,12,36,
2016,10,10/5/16,2016-2017,CARP,119 32.400,119 32.350,12,36,
2016,10,10/5/16,2016-2017,CARP,119 32.350,119 32.300,7,36,
2016,10,10/5/16,2016-2017,CARP,119 32.300,119 32.250,14,36,
2016,10,10/5/16,2016-2017,CARP,119 32.250,119 32.200,10,36,
2016,10,10/5/16,2016-2017,CARP,119 32.200,119 32.150,14,36,
2016,10,10/5/16,2016-2017,CARP,119 32.150,119 32.100,16,36,
2016,10,10/5/16,2016-2017,CARP,119 32.100,119 32.050,6,36,
2016,10,10/5/16,2016-2017,CARP,119 32.050,119 32.000,0,36,
2016,10,10/5/16,2016-2017,CARP,119 32.000,119 31.950,0,36,
2016,10,10/5/16,2016-2017,CARP,119 31.950,119 31.900,0,36,
2016,10,10/5/16,2016-2017,CARP,119 31.900,119 31.850,0,36,
2016,10,10/5/16,2016-2017,CARP,119 31.850,119 31.800,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.950,120 08.900,2,36,
2016,10,10/18/16,2016-2017,AHND,120 08.900,120 08.850,1,36,
2016,10,10/18/16,2016-2017,AHND,120 08.850,120 08.800,2,36,
2016,10,10/18/16,2016-2017,AHND,120 08.800,120 08.750,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.750,120 08.700,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.700,120 08.650,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.650,120 08.600,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.600,120 08.550,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.550,120 08.500,2,36,
2016,10,10/18/16,2016-2017,AHND,120 08.500,120 08.450,2,36,
2016,10,10/18/16,2016-2017,AHND,120 08.450,120 08.400,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.400,120 08.350,0,36,
2016,10,10/18/16,2016-2017,AHND,120 08.350,120 08.300,3,36,
2016,10,10/18/16,2016-2017,AHND,120 08.300,120 08.250,1,36,
2016,10,10/18/16,2016-2017,AHND,120 08.250,120 08.200,3,36,
2016,10,10/18/16,2016-2017,AHND to AQUE,120 08.200,120 08.150,1,36,
2016,10,10/18/16,2016-2017,AHND to AQUE,120 08.150,120 08.100,1,36,
2016,10,10/18/16,2016-2017,AHND to AQUE,120 08.100,120 08.050,0,36,
2016,10,10/18/16,2016-2017,AHND to AQUE,120 08.050,120 08.000,1,36,
2016,10,10/18/16,2016-2017,AHND to AQUE,120 08.000,120 07.950,3,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.950,120 07.900,2,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.900,120 07.850,1,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.850,120 07.800,6,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.800,120 07.750,4,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.750,120 07.700,6,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.700,120 07.650,7,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.650,120 07.600,8,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.600,120 07.550,8,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.550,120 07.500,7,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.500,120 07.450,7,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.450,120 07.400,9,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.400,120 07.350,8,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.350,120 07.300,7,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.300,120 07.250,10,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.250,120 07.200,2,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.200,120 07.150,6,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.150,120 07.100,8,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.100,120 07.050,7,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.050,120 07.000,9,36,
2016,10,10/18/16,2016-2017,AQUE,120 07.000,120 06.950,11,36,
2016,10,10/18/16,2016-2017,AQUE,120 06.950,120 06.900,4,36,
2016,10,10/18/16,2016-2017,AQUE,120 06.900,120 06.850,3,36,
2016,10,10/18/16,2016-2017,NAPL,119 57.350,119 57.300,0,36,
2016,10,10/18/16,2016-2017,NAPL,119 57.300,119 57.250,0,36,
2016,10,10/18/16,2016-2017,NAPL,119 57.250,119 57.200,0,36,
2016,10,10/18/16,2016-2017,NAPL,119 57.200,119 57.150,0,36,
2016,10,10/18/16,2016-2017,NAPL,119 57.150,119 57.100,0,36,
2016,10,10/18/16,2016-2017,NAPL,119 57.100,119 57.050,0,36,
2016,10,10/18/16,2016-2017,NAPL,119 57.050,119 57.000,0,36,
2016,10,10/18/16,2016-2017,NAPL,119 57.000,119 56.950,0,36,
2016,10,10/18/16,2016-2017,NAPL,119 56.950,119 56.900,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.700,119 52.650,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.650,119 52.600,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.600,119 52.550,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.550,119 52.500,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.500,119 52.450,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.450,119 52.400,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.400,119 52.350,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.350,119 52.300,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.300,119 52.250,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.250,119 52.200,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.200,119 52.150,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.150,119 52.100,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.100,119 52.050,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.050,119 52.000,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 52.000,119 51.950,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.950,119 51.900,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.900,119 51.850,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.850,119 51.800,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.800,119 51.750,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.750,119 51.700,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.700,119 51.650,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.650,119 51.600,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.600,119 51.550,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.550,119 51.500,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.500,119 51.450,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.450,119 51.400,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.400,119 51.350,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.350,119 51.300,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.300,119 51.250,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.250,119 51.200,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.200,119 51.150,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.150,119 51.100,0,36,
2016,10,10/18/16,2016-2017,IVEE,119 51.100,119 51.050,0,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.700,119 49.650,0,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.650,119 49.600,0,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.600,119 49.550,0,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.550,119 49.500,0,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.500,119 49.450,0,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.450,119 49.400,8,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.400,119 49.350,10,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.350,119 49.300,11,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.300,119 49.250,16,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.250,119 49.200,10,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.200,119 49.150,9,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.150,119 49.100,13,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.100,119 49.050,8,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.050,119 49.000,9,36,
2016,10,10/18/16,2016-2017,GOLB,119 49.000,119 48.950,7,36,
2016,10,10/18/16,2016-2017,GOLB,119 48.950,119 48.900,10,36,
2016,10,10/18/16,2016-2017,GOLB,119 48.900,119 48.850,6,36,
