RECORDID,DAM_NAME,OTHER_DAM_NAME,DAM_FORMER_NAME,STATEID,NIDID,LONGITUDE,LATITUDE,SECTION,COUNTY,RIVER,CITY,DISTANCE,OWNER_NAME,OWNER_TYPE,DAM_DESIGNER,PRIVATE_DAM,DAM_TYPE,CORE,FOUNDATION,PURPOSES,YEAR_COMPLETED,YEAR_MODIFIED,DAM_LENGTH,DAM_HEIGHT,STRUCTURAL_HEIGHT,HYDRAULIC_HEIGHT,NID_HEIGHT,MAX_DISCHARGE,MAX_STORAGE,NORMAL_STORAGE,NID_STORAGE,SURFACE_AREA,DRAINAGE_AREA,HAZARD,EAP,INSPECTION_DATE,INSPECTION_FREQUENCY,STATE_REG_DAM,STATE_REG_AGENCY,SPILLWAY_TYPE,SPILLWAY_WIDTH,OUTLET_GATES,VOLUME,NUMBER_OF_LOCKS,LENGTH_OF_LOCKS,WIDTH_OF_LOCKS,FED_FUNDING,FED_DESIGN,FED_CONSTRUCTION,FED_REGULATORY,FED_INSPECTION,FED_OPERATION,FED_OWNER,FED_OTHER,SOURCE_AGENCY,STATE,SUBMIT_DATE,URL_ADDRESS,CONG_NAME,PARTY,CONG_DIST,OTHERSTRUCTUREID,NUMSEPARATESTRUCTURES,PERMITTINGAUTHORITY,INSPECTIONAUTHORITY,ENFORCEMENTAUTHORITY,JURISDICTIONALDAM,EAP_LAST_REV_DATE
4736,SWEETWATER MAIN,,,,CA00775,-117.0085,32.6921,,SAN DIEGO,SWEETWATER RIVER,4,4,SWEETWATER AUTHORITY,U,,N,PG,X,R,ST,1888,,700,112,0,99,112,0,0,27689,27689,936,182,H,Y,5/15/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,53773,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Susan A. Davis (D),D,CA53,,0,Y,Y,Y,Y,
4737,LAKE LOVELAND,,,,CA00776,-116.794,32.7808,,SAN DIEGO,SWEETWATER RV,20,20,SWEETWATER AUTHORITY,U,,Y,VA,X,R,ST,1945,,765,203,0,192,203,0,0,25400,25400,454,98,H,Y,5/14/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,67000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Duncan Hunter (R),R,CA50,,0,Y,Y,Y,Y,
4738,HENRY JR,,,,CA00777,-116.6522,32.7136,,SAN DIEGO,SKYE VALLEY,7,7,PRIVATE ENTITY,P,,N,VA,X,R,RS,1929,,249,33,0,30,33,0,0,196,196,22,9.3,L,N,2/7/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,2295,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Juan Vargas (D),D,CA51,,0,Y,Y,Y,Y,
4739,UPPER 4S RANCH,,,,CA00779,-117.1035,33.0005,,SAN DIEGO,LUSARDI CREEK,12,12,4S RANCH MASTER ASSOCIATION,P,,N,VA,X,R,S,1927,,246,28,0,25.3,28,0,0,48.3,48.3,10,1.71,L,N,4/16/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,1600,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Mike Levin (D),D,CA49,,0,Y,Y,Y,Y,
4740,WUEST,,,,CA00780,-116.2425,32.6754,,SAN DIEGO,MC CAIN CREEK,7,7,WUEST ESTATE COMPANY,P,,N,RE,X,S,RS,1928,,350,50,0,42.5,50,0,0,280,280,30,29.9,L,N,2/7/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,20000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Juan Vargas (D),D,CA51,,0,Y,Y,Y,Y,
4741,CALAVERA,,,,CA00781,-117.2873,33.1699,,SAN DIEGO,CALAVERA CREEK,3,3,CARLSBAD MUNICIPAL WATER DISTRICT,U,,N,RE,X,R,S,1940,,490,67,0,60.5,67,0,0,520,520,35,3.6,H,N,3/14/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,85000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Mike Levin (D),D,CA49,,0,Y,Y,Y,Y,
4742,SAN MARCOS,,,,CA00782,-117.2091,33.1092,,SAN DIEGO,SAN MARCOS CREEK,7,7,CITIZENS DEVELOPMENT CORPORATION,P,,N,VA,X,R,CS,1946,,290,52,0,42,52,0,0,480,480,54,29,H,N,8/15/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,1571,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Duncan Hunter (R),R,CA50,,0,Y,Y,Y,Y,
4743,AGUA TIBIA,,,,CA00783,-117.0156,33.3611,,SAN DIEGO,OFFSTREAM,4,4,AGUA TIBIA RANCH,P,,N,RE,X,S,S,1947,,1053,35,0,31.6,35,0,0,62,62,4,0,L,N,3/9/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,40000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Duncan Hunter (R),R,CA50,,0,Y,Y,Y,Y,
4744,SAN MARCOS,,,,CA00785,-117.1684,33.1153,,SAN DIEGO,TR SAN MARCOS CRK,3,3,VALLECITOS WATER DISTRICT,U,,N,RE,X,R,S,1958,,400,85,0,75,85,0,0,320,320,14,0.44,H,Y,8/15/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,131780,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Duncan Hunter (R),R,CA50,,0,Y,Y,Y,Y,22-DEC-15
4745,MATTHEWS,,,,CA00788,-117.3124,33.4699,"S20,T 8S,R 4W,SB",SAN DIEGO,TR DE LUZ CREEK,2.5,,PRIVATE ENTITY,P,USDA NRCS,N,RE,X,R,RS,1967,,297,47,0,43,47,0,0,52,52,3,0.15,H,N,4/17/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,29857,0,0,0,,USDA NRCS,,,,,,,CA,CA,30-JUL-18,,Mike Levin (D),D,CA49,,0,Y,Y,Y,Y,
4746,PALO VERDE,,,,CA00789,-116.7304,32.8119,,SAN DIEGO,SWEETWATER RV,7,7,PALO VERDE RANCH HOMEOWNERS,P,,Y,RE,X,R,RS,1970,,758,67,0,53.28,67,0,0,730,730,39,54,H,N,2/8/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,75000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Duncan Hunter (R),R,CA50,,0,Y,Y,Y,Y,
4747,HEALDSBURG RECREATION,,,,CA00791,-122.8605,38.6023,,SONOMA,RUSSIAN RIVER,11,11,COUNTY OF SONOMA REGIONAL PARKS DEPARTMENT,L,,N,CB,X,S,RS,1953,,330,15,0,13,15,0,0,275,275,60,803,L,N,7/12/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,0,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Jared Huffman (D),D,CA02,,0,Y,Y,Y,Y,
4748,PINER CREEK,,0,,CA00792,-122.7068,38.4656,"S11,T 7N,R 8W,MD",SONOMA,PAULIN CREEK,1,,SONOMA COUNTY WATER AGENCY,L,USDA NRCS,N,RE,X,S,C,1962,,205,28,0,20,28,0,0,172,172,19,2.05,H,Y,11/1/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,18970,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CA,CA,30-JUL-18,,Mike Thompson (D),D,CA05,,0,Y,Y,Y,Y,
4749,MIDDLE FORK BRUSH CREEK,,0,,CA00793,-122.6726,38.4868,"S 6,T 7N,R 7W,MD",SONOMA,MFK BRUSH CR,1,,SONOMA COUNTY WATER AGENCY,L,USDA NRCS,N,RE,X,S,C,1961,,1100,37,0,30.2,37,0,0,138,138,20,2.24,H,Y,11/1/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,55525,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CA,CA,30-JUL-18,,Mike Thompson (D),D,CA05,,0,Y,Y,Y,Y,
4750,MATANZAS CREEK,,0,,CA00794,-122.652,38.4063,"S32,T 7N,R 7W,MD",SONOMA,MATANZAS CREEK,1,,SONOMA COUNTY WATER AGENCY,L,USDA NRCS,N,RE,X,R,C,1963,,685,95,0,80,95,0,0,1500,1500,62,11,H,Y,11/1/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,274000,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,,,,,,CA,CA,30-JUL-18,,Mike Thompson (D),D,CA05,,0,Y,Y,Y,Y,
4751,SANTA ROSA CREEK RESERVOIR,,0,,CA00795,-122.6491,38.4574,"S17,T 7N,R 7W,MD",SONOMA,TR SANTA ROSA CR,1,,SONOMA COUNTY WATER AGENCY,L,USDA NRCS,N,RE,X,S,CRS,1963,,1950,37,0,27.5,37,0,0,3550,3550,154,0.55,H,Y,11/1/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,593900,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CA,CA,30-JUL-18,,Mike Thompson (D),D,CA05,,0,Y,Y,Y,Y,
4752,WOODCREST,,,,CA00796,-117.3792,33.9041,,RIVERSIDE,WOODCREST CREEK,1,1,RIVERSIDE COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,,N,RE,X,S,C,1954,,900,44,0,37.8,44,0,0,420,420,24,5.32,H,Y,1/8/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,85000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Mark Takano (D),D,CA41,,0,Y,Y,Y,Y,
4753,HARRISON STREET,,,,CA00797,-117.4293,33.8788,,RIVERSIDE,HARRISON CREEK,2,2,RIVERSIDE COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,,N,RE,X,S,C,1954,,760,50,0,44.5,50,0,0,208,208,14,2.03,H,Y,1/8/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,55000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Ken Calvert (R),R,CA42,,0,Y,Y,Y,Y,
4754,ALESSANDRO,,,,CA00798,-117.3653,33.9302,,RIVERSIDE,ALESSANDRO CR,5,5,RIVERSIDE COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,,N,RE,X,R,C,1956,,470,66,0,58,66,0,0,370,370,17,4.63,H,Y,1/8/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,80000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Mark Takano (D),D,CA41,,0,Y,Y,Y,Y,
4755,PRENDA,,,,CA00799,-117.3707,33.9124,,RIVERSIDE,PRENDA CREEK,2,2,RIVERSIDE COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,,N,RE,X,S,C,1954,,1313,44,0,38,44,0,0,192,192,15,1.93,H,Y,1/8/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,85340,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Mark Takano (D),D,CA41,,0,Y,Y,Y,Y,
4756,SYCAMORE,,,,CA00800,-117.3434,33.9547,,RIVERSIDE,SYCAMORE CANYON,1,1,RIVERSIDE COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,,N,RE,X,RS,C,1956,,620,63,0,53,63,0,0,860,860,57,10.7,H,Y,1/8/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,95000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Mark Takano (D),D,CA41,,0,Y,Y,Y,Y,
4757,PIGEON PASS,POORMAN LAKE,,,CA00801,-117.2535,33.9532,,RIVERSIDE,PIGEON PASS,2,2,RIVERSIDE COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,,N,RE,X,S,C,1958,,2915,36,0,30,36,0,0,900,900,86,0,H,Y,2/15/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,143000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Mark Takano (D),D,CA41,,0,Y,Y,Y,Y,
4758,BOXSPRINGS,,,,CA00802,-117.3264,33.9587,,RIVERSIDE,BOX SPRINGS CR,1,1,RIVERSIDE COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,,N,RE,X,S,C,1960,,550,49,0,42,49,0,0,405,405,29,4,H,Y,2/15/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,85800,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Mark Takano (D),D,CA41,,0,Y,Y,Y,Y,
4759,WIDE CANYON,,,,CA00803,-116.3982,33.9369,,RIVERSIDE,WEST WIDE CANYON,2,2,RIVERSIDE COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,,N,RE,X,S,C,1968,,2225,84,0,71,84,0,0,1490,1490,57,0,H,Y,1/31/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,608000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Raul Ruiz (D),D,CA36,,0,Y,Y,Y,Y,
4760,LAKE MADRONE,,,,CA00804,-121.4079,39.6498,,BUTTE,BERRY CREEK,1,1,LAKE MADRONE WATER DISTRICT,U,,N,RE,X,R,RS,1931,,525,36.78,0,28.1,36.78,0,0,200,200,25,14.9,H,Y,5/3/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,13581,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,Y,Y,Y,Y,
4761,SANTA FELICIA,LAKE PIRU,,,CA00805,-118.7512,34.4615,"S.3,T.4N,R.18W",VENTURA,PIRU CREEK,PIRU,4,UNITED WATER CONSERVATION DISTRICT,L,,N,RE,,S,HIRS,1955,,1275,213,213,193,213,208800,88000,87500,88000,1240,423,H,Y,5/10/2017,1,Y,"DWR, SAFETY OF DAMS",U,475,,0,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Julia Brownley (D),D,CA26,,1,Y,Y,Y,Y,05-JAN-18
4762,ELMER J CHESBRO,CHESBRO,,,CA00806,-121.6951,37.1155,,SANTA CLARA,LLAGAS CREEK,1,1,SANTA CLARA VALLEY WATER DISTRICT,U,,N,RE,X,RS,CS,1955,,690,95,0,85,95,0,0,8086,8086,328,19.5,H,Y,4/4/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,430000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Zoe Lofgren (D),D,CA19,,0,Y,Y,Y,Y,27-OCT-16
4763,UVAS,,,,CA00807,-121.6923,37.0642,,SANTA CLARA,UVAS CREEK,5,5,SANTA CLARA VALLEY WATER DISTRICT,U,,N,RE,X,S,S,1957,,1100,118,0,105.5,118,0,0,10000,10000,280,32,H,Y,4/4/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,800000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Zoe Lofgren (D),D,CA19,,0,Y,Y,Y,Y,27-OCT-16
4764,PINE CREEK,,0,,CA00808,-121.9903,37.8851,"S32,T 1N,R 1W,MD",CONTRA COSTA,PINE CREEK,2,,CONTRA COSTA COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,USDA NRCS,N,RE,X,R,C,1956,,320,87,0,76.5,87,0,0,225,225,11,4.36,H,Y,10/24/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,119700,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CA,CA,30-JUL-18,,Mark DeSaulnier (D),D,CA11,,0,Y,Y,Y,Y,06-DEC-16
4765,MARSH CREEK,,0,,CA00809,-121.7216,37.8883,"S35,T 1N,R 2E,MD",CONTRA COSTA,MARSH CREEK,2,,CONTRA COSTA COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,USDA NRCS,N,RE,X,S,C,1963,,1540,59,0,47.3,59,0,0,4425,4425,335,52.5,H,Y,11/6/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,435000,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CA,CA,30-JUL-18,,Mark DeSaulnier (D),D,CA11,,0,Y,Y,Y,Y,06-DEC-16
4766,DEER CREEK,,0,,CA00810,-121.7607,37.9227,"S21,T 1N,R 2E,MD",CONTRA COSTA,DEER CREEK,BRENTWOOD,,CONTRA COSTA COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,USDA NRCS,N,RE,X,S,C,1963,,900,29,0,23,29,0,0,233,233,33,4.86,H,Y,11/6/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,51100,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CA,CA,30-JUL-18,,Mark DeSaulnier (D),D,CA11,,0,Y,Y,Y,Y,06-DEC-16
4767,DRY CREEK,,0,,CA00811,-121.7334,37.9107,"S22,T 1N,R 2E,MD",CONTRA COSTA,DRY CREEK,BRENTWOOD,,CONTRA COSTA COUNTY FLOOD CONTROL AND WATER CONSERVATION DISTRICT,L,USDA NRCS,N,RE,X,S,C,1963,,470,30,0,20,30,0,0,330,330,47.1,2.7,H,Y,11/6/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,U,60100,0,0,0,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CA,CA,30-JUL-18,,Jerry McNerney (D),D,CA09,,0,Y,Y,Y,Y,06-DEC-16
4768,NACIMIENTO,,,,CA00812,-120.884,35.759,"S.15,T.25S,R.10,MD",SAN LUIS OBISPO,NACIMIENTO RIVER,BRADLEY,16,MONTEREY COUNTY WATER RESOURCES AGENCY,L,,N,RE,K,SK,CHIRS,1956,2009,1630,210,255,185,255,102400,470000,377900,470000,5400,330,H,Y,8/22/2017,1,Y,"DWR, SAFETY OF DAMS",C,150,,3450000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Salud O. Carbajal (D),D,CA24,,1,Y,Y,Y,Y,28-FEB-18
4769,SAN ANTONIO,,,,CA00813,-120.8857,35.7968,,MONTEREY,SAN ANTONIO RIVER,10,10,MONTEREY COUNTY WATER RESOURCES AGENCY,U,,N,RE,X,U,CS,1965,,1433,202,0,180,202,0,0,350000,350000,5720,353,H,N,2/15/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,4200000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Jimmy Panetta (D),D,CA20,,0,Y,Y,Y,Y,
4770,ICE HOUSE MAIN,,,,CA00814,-120.3611,38.8237,"S.1,T.11N,R.14E",EL DORADO,SOUTH FORK SILVER CREEK,COLOMA,40,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,ERRE,E,,HR,1959,,1440,148,152,148,152,22500,43496,34000,43496,678,27.2,H,Y,5/22/2018,1,Y,"DWR, SAFETY OF DAMS",C,40,T2;,610000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,3,Y,Y,Y,Y,26-DEC-17
4771,ICE HOUSE DIKE NO. 1,ICE HOUSE AUXILIARY,,,CA00814,-120.3511,38.8315,,EL DORADO,SOUTH FORK SILVER CREEK,COLOMA,40,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,,N,RE,,,HR,,,985,57,57,51,57,22500,43496,34000,43496,678,27.2,S,Y,5/22/2018,1,N,,N,0,,92000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S001,3,N,N,N,N,26-DEC-17
4772,JUNCTION,,,,CA00815,-120.4574,38.8521,"S.30,T.12N,R.14E",EL DORADO,SOUTH FORK SILVER CREEK,COLOMA,30,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNVA,,,H,1962,,525,168,168,150,168,53000,2609,3000,3000,64,142,S,Y,5/22/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,30000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,26-DEC-17
4773,UNION VALLEY,,,,CA00816,-120.4405,38.8665,"S.20,T.12N,R.14E",EL DORADO,BIG SILVER CREEK,COLOMA,33,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,RE,,,HR,1962,,1990,440,455,440,455,44500,266369,204000,266369,2860,83.7,H,Y,5/22/2018,1,Y,"DWR, SAFETY OF DAMS",C,85,T2;,10000000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,26-DEC-17
4774,CAMINO,,,,CA00817,-120.5367,38.8283,"S.4,T.11N,R.13E",EL DORADO,SILVER CREEK,COLOMA,23,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNVA,,,H,1961,,470,133,133,130,133,64000,543,528,543,20,165,L,Y,8/17/2016,1,Y,"DWR, SAFETY OF DAMS",C,120,L3;,2200,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,26-DEC-17
4775,GERLE CREEK,,,,CA00818,-120.3936,38.9661,"S.15,T.13N,R.14E",EL DORADO,GERLE CREEK,COLOMA,40,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNPG,,,HR,1962,,444,65,73.5,64,73.5,19500,831,831,831,50,30.9,L,NR,8/7/2017,1,Y,"DWR, SAFETY OF DAMS",U,180,,8500,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,
4776,ROBBS PEAK,,,,CA00819,-120.3882,38.9472,"S.28,T.13N,R.14E",EL DORADO,SOUTH FORK RUBICON,COLOMA,40,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNPG,,,H,1963,,332,50,50,50,50,10500,150,30,150,2,17,L,NR,5/21/2018,1,Y,"DWR, SAFETY OF DAMS",C,0,,2200,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,
4777,LOON LAKE MAIN,,,,CA00820,-120.3099,39.0031,"S.7,T.13N,R.15E",EL DORADO,GERLE CREEK,FOLSOM,45,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,ER,,R,HR,1963,,2330,100,108,100,108,15300,69309,51000,69309,1450,7.96,S,Y,5/22/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,800000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,3,Y,Y,Y,Y,26-DEC-17
4778,LOON LAKE AUXILIARY,,,,CA00820,-120.3321,38.9882,"S.8,T.13N,R.15E",EL DORADO,GERLE CREEK,FOLSOM,45,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,ER,,R,HR,1963,,910,90,102,94,102,15300,69309,51000,69309,1450,7.96,S,Y,5/22/2018,1,N,,N,0,,380000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S001,3,N,N,N,N,26-DEC-17
4779,LOON LAKE DIKE,,,,CA00820,-120.3018,38.011,"S.8,T.13N,R.15E",EL DORADO,GERLE CREEK,FOLSOM,45,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,ERRE,,,HR,1963,,370,20,20,4,20,0,69309,51000,69309,1450,7.96,L,Y,8/15/2016,1,N,,N,0,,14000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S002,3,N,N,N,N,26-DEC-17
4780,BUCK ISLAND MAIN,,,,CA00821,-120.2567,39.0047,"S.6,T.13N,R.16E",EL DORADO,ROCKBOUND CREEK,FOLSOM,45,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNPG,,,HR,1963,,233,22,22,16,22,15000,1070,1010,1070,78,6.1,L,NR,8/17/2016,1,Y,"DWR, SAFETY OF DAMS",U,130,,2000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,2,Y,Y,Y,Y,
4781,BUCK ISLAND AUXILIARY,,,,CA00821,-120.2558,39.005,"S.6,T.13N,R.16E",EL DORADO,ROCKBOUND CREEK,COLOMA,45,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNPG,,,HR,1963,,244,25,25,19.5,25,13000,1070,1010,1070,78,0,L,NR,8/17/2016,1,N,,U,147,,1500,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S001,2,N,N,N,N,
4782,RUBICON MAIN,,,,CA00822,-120.2232,38.9886,"S.9,T.13N,R.16E",EL DORADO,FEATHER RIVER,FOLSOM,50,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNPG,,,HR,1963,,644,35,40,32,40,39000,1439,1439,1439,108,27.3,L,NR,8/17/2016,1,Y,"DWR, SAFETY OF DAMS",U,298,,3500,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,2,Y,Y,Y,Y,
4783,RUBICON AUXILIARY,,,,CA00822,-120.2197,38.9888,"S.9,T.13N,R.16E",EL DORADO,FEATHER RIVER,FOLSOM,50,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNPG,,,HR,1963,,522,13,12.5,12.5,13,13000,1439,1439,1439,108,0,L,NR,8/17/2016,1,N,,U,0,,2500,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,S001,2,N,N,N,N,
4784,SLAB CREEK,,,,CA00823,-120.699,38.7732,"S.25,T.11N,R.11E",EL DORADO,SLAB CREEK,COLOMA,15,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNVA,,,H,1967,,817,250,250,230,250,127000,13081,16000,16000,249,493,H,Y,5/22/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,85000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,26-DEC-17
4785,BRUSH CREEK,,,,CA00824,-120.622,38.8118,"S.16,T.11N,R.12E",EL DORADO,BRUSH CREEK,COLOMA,20,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,BECHTEL,N,CNVA,,,HR,1970,,780,213,213,202,213,13250,1350,1320,1350,22,8,S,Y,5/22/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,50000,0,0,0,,,,FERC,FERC,,,,FERC,CA,05-AUG-18,,Tom McClintock (R),R,CA04,,1,Y,Y,Y,Y,26-DEC-17
4786,RANCHO SECO,,,,CA00825,-121.1019,38.3365,,SACRAMENTO,TR HADSELVILLE CR,1.5,1.5,SACRAMENTO MUNICIPAL UTILITY DISTRICT,U,,N,RE,X,S,RT,1972,,3400,58,0,50.5,58,0,0,2950,2950,165,1.8,H,Y,9/21/2017,1,Y,"DWR, SAFETY OF DAMS",U,0,,400000,0,0,0,,,,,,,,,CA,CA,30-JUL-18,,Ami Bera (D),D,CA07,,0,Y,Y,Y,Y,30-DEC-14
4787,GREENHORN,,,,CA00826,-122.6517,41.7093,"S33,T45N,R 7W,MD",SISKIYOU,GREENHORN CREEK,YREKA,,CITY OF YREKA,L,USDA NRCS,N,RE,X,R,RS,1960,,1300,35,0,29.5,35,0,0,251,251,25,12.1,H,Y,5/9/2018,1,Y,"DWR, SAFETY OF DAMS",U,0,,136500,0,0,0,,USDA NRCS,,,,,,,CA,CA,30-JUL-18,,Doug LaMalfa (R),R,CA01,,0,Y,Y,Y,Y,
